ID_Cliente,Fecha_Registro,Plan,Ingreso_Mensual_MXN,Estatus,Fecha_Cancelacion,Pais
CUST-12054,2025-02-21,Basico,500.0,Activo,,Peru
CUST-12055,2024-08-14,Basico,500.0,Activo,,Chile
CUST-12056,2025-07-05,Basico,500.0,Activo,,Colombia
CUST-12057,2023-08-29,Pro,1200.0,Activo,,Colombia
CUST-12058,21/07/2024,Pro,1200.0,Activo,,Mexico
CUST-12059,2024-05-22,Basico,500.0,Activo,,Argentina
CUST-12060,2024-08-11,Basico,500.0,Activo,,Argentina
CUST-12061,2024-04-06,Basico,500.0,Activo,,Peru
CUST-12062,2024-09-23,Basico,500.0,Cancelado,2025-05-02,Chile
CUST-12063,2024-11-23,Basico,500.0,Activo,,Chile
CUST-12064,2024-11-17,Basico,500.0,Activo,,Chile
CUST-12065,2023-08-05,Pro,1200.0,Activo,,Mexico
CUST-12066,15/07/2024,Basico,500.0,Cancelado,2024-08-22,Colombia
CUST-12067,2023-11-15,Pro,1200.0,Activo,,Colombia
CUST-12068,2024-05-17,Pro,1200.0,Activo,,Argentina
CUST-12069,2024-10-02,Pro,1200.0,Activo,,Colombia
CUST-12070,2024-06-25,Basico,500.0,Activo,,Mexico
CUST-12071,2024-10-18,Pro,1200.0,Cancelado,2025-04-05,Peru
CUST-12072,2024-05-31,Pro,1200.0,Cacnelado,,Argentina
CUST-12073,2024-07-25,Basico,500.0,Activo,,Colombia
CUST-12074,2023-07-18,Pro,1200.0,Cancelado,2023-11-19,Argentina
CUST-12075,2024-10-13,Enterprise,3500.0,Cancelado,2025-05-05,Peru
CUST-12076,2023-11-18,Basico,500.0,Activo,,Chile
CUST-12077,2023-09-06,Enterprise,3500.0,Cancelado,2024-02-22,Colombia
CUST-12078,2023-08-10,Enterprise,3500.0,Cancelado,2023-11-20,Peru
CUST-12079,2023-11-05,Basico,500.0,Cancelado,2024-02-28,Chile
CUST-12080,2025-03-12,Pro,1200.0,Activo,,Colombia
CUST-12081,2025-03-09,Basico,500.0,Cancelado,2026-01-02,Colombia
CUST-12082,2025-07-17,Basico,500.0,Cacnelado,,Chile
CUST-12083,2024-04-01,Pro,1200.0,Activo,,Chile
CUST-12084,2024-02-06,Basico,500.0,Activo,,Argentina
CUST-12085,2024-02-29,Enterprise,3500.0,Activo,,Colombia
CUST-12086,2025-04-08,Basico,500.0,Activo,,Mexico
CUST-12087,2024-08-06,Basico,500.0,Cancelado,2024-10-05,Colombia
CUST-12088,2024-09-28,Enterprise,3500.0,Actvo,,Colombia
CUST-12089,2025-03-27,Basico,500.0,Activo,,Peru
CUST-12090,12/01/2024,Basico,500.0,Activo,,Chile
CUST-12091,2023-08-08,Basico,500.0,Cancelado,2024-02-27,Chile
CUST-12092,2024-03-29,Pro,1200.0,Activo,,Mexico
CUST-12093,01/04/2025,Basico,500.0,Activo,,Mexico
CUST-12094,2024-04-16,Basico,500.0,Activo,,Mexico
CUST-12095,2025-05-03,Pro,1200.0,Activo,,Colombia
CUST-12096,2024-01-08,Pro,1200.0,Cancelado,2024-06-20,Colombia
CUST-12097,2025-04-03,Enterprise,3500.0,Actvo,2025-06-08,Chile
CUST-12098,23/05/2024,Pro,1200.0,Activo,,Chile
CUST-12099,2024-08-06,Basico,500.0,Activo,,Mexico
CUST-12100,2023-12-01,Pro,1200.0,Activo,,Peru
CUST-12101,30/01/2024,Basico,500.0,Activo,,Chile
CUST-12102,2023-12-05,Basico,500.0,Activo,,Peru
CUST-12103,2024-08-20,Basico,500.0,Activo,,Chile
CUST-12104,2023-10-30,Basico,500.0,Activo,,Colombia
CUST-12105,2023-08-27,Basico,500.0,Activo,,Chile
CUST-12106,16/02/2024,Pro,1200.0,Activo,,Mexico
CUST-12107,2023-05-17,Basico,500.0,Activo,,Peru
CUST-12108,2023-09-10,Pro,1200.0,Activo,,Mexico
CUST-12109,2024-06-02,Basico,500.0,Activo,,Colombia
CUST-12110,24/04/2024,Basico,500.0,Activo,,Mexico
CUST-12111,2023-12-27,Basico,500.0,Cancelado,2024-06-10,Colombia
CUST-12112,2024-12-19,Enterprise,3500.0,Activo,,Chile
CUST-12113,2025-02-12,Basico,500.0,Activo,,Chile
CUST-12114,2024-10-27,Basico,500.0,Activo,,Mexico
CUST-12115,2024-11-05,Pro,1200.0,Activo,,Colombia
CUST-12116,2025-04-02,Enterprise,3500.0,Activo,,Argentina
CUST-12117,2024-10-13,Pro,1200.0,Activo,,Mexico
CUST-12118,2024-07-31,Pro,1200.0,Cancelado,2024-09-13,Chile
CUST-12119,28/12/2023,Basico,500.0,Activo,,Mexico
CUST-12120,2024-12-01,Basico,500.0,Activo,,Peru
CUST-12121,2023-06-09,Basico,500.0,Activo,,Chile
CUST-12122,2024-06-08,Basico,500.0,Activo,,Chile
CUST-12123,2025-03-12,Basico,500.0,Activo,,Argentina
CUST-12124,2025-04-29,Basico,500.0,Activo,,Colombia
CUST-12125,2024-01-29,Basico,500.0,Cancelado,2024-08-10,Peru
CUST-12126,2025-02-08,Basico,500.0,Activo,,Argentina
CUST-12127,2023-07-16,Basico,500.0,Cancelado,2024-04-08,Chile
CUST-12128,2023-12-24,Pro,1200.0,Cancelado,2024-06-16,Argentina
CUST-12129,2024-07-20,Basico,500.0,Cancelado,2025-02-02,Mexico
CUST-12130,2025-01-19,Basico,500.0,Activo,,Argentina
CUST-12131,2025-01-13,Basico,500.0,Activo,,Colombia
CUST-12132,2025-01-19,Pro,1200.0,Activo,,Mexico
CUST-12133,2023-11-18,Pro,1200.0,Activo,,Mexico
CUST-12134,2023-09-03,Basico,500.0,Activo,,Argentina
CUST-12135,2025-02-21,Basico,500.0,Activo,,Argentina
CUST-12136,2025-04-13,Enterprise,3500.0,Cancelado,2025-06-25,Argentina
CUST-12137,2025-01-15,Basico,500.0,Activo,,Mexico
CUST-12138,2025-04-27,Basico,500.0,Activo,,Colombia
CUST-12139,2025-06-29,Pro,1200.0,Activo,,Colombia
CUST-12140,2024-05-06,Basico,500.0,Activo,,Mexico
CUST-12141,2024-07-05,Pro,1200.0,Activo,,Colombia
CUST-12142,2024-04-06,Basico,500.0,Activo,,Chile
CUST-12143,2024-11-14,Pro,1200.0,Activo,,Colombia
CUST-12144,2024-02-11,Basico,500.0,Activo,,Colombia
CUST-12145,2025-01-25,Pro,1200.0,Activo,,Colombia
CUST-12146,2024-01-26,Basico,500.0,Activo,,Mexico
CUST-12147,2023-07-25,Basico,500.0,cancelado,,Chile
CUST-12148,11/03/2024,Pro,1200.0,Activo,,Chile
CUST-12149,19/05/2025,Basico,500.0,Cancelado,2025-08-30,Colombia
CUST-12150,2025-07-19,Basico,500.0,Activo,,Peru
CUST-12151,2025-01-06,Basico,500.0,Activo,,Peru
CUST-12152,2024-07-03,Pro,1200.0,Activo,,Chile
CUST-12153,01/09/2024,Basico,500.0,Activo,,Peru
CUST-12154,2023-06-16,Pro,,Activo,,Chile
CUST-12155,2024-07-01,Pro,1200.0,Activo,,Peru
CUST-12156,2025-04-24,Enterprise,3500.0,Activo,,Colombia
CUST-12157,2024-07-29,Pro,1200.0,Activo,,Peru
CUST-12158,2024-05-14,Basico,500.0,Cancelado,2024-06-30,Peru
CUST-12159,04/10/2024,Pro,1200.0,Activo,,Mexico
CUST-12160,2025-03-27,Basico,500.0,Activo,,Colombia
CUST-12161,2024-11-07,Pro,1200.0,Cancelado,2025-06-19,Peru
CUST-12162,2024-08-09,Basico,500.0,Cancelado,2024-10-25,Mexico
CUST-12163,2023-12-22,Basico,500.0,Activo,,Argentina
CUST-12164,2023-12-02,Basico,500.0,Activo,,Mexico
CUST-12165,2024-06-08,Basico,500.0,Cancelado,2024-11-13,Colombia
CUST-12166,2024-05-27,Basico,500.0,Activo,,Peru
CUST-12167,2025-04-16,Pro,,Activo,,Argentina
CUST-12168,15/06/2025,Basico,500.0,Activo,,Colombia
CUST-12169,2024-12-29,Basico,500.0,Cancelado,2025-12-07,Colombia
CUST-12170,2024-10-20,Pro,1200.0,Activo,,Mexico
CUST-12171,2025-07-07,Pro,1200.0,Activo,,Colombia
CUST-12172,2023-11-20,Enterprise,3500.0,Cancelado,2024-08-07,Argentina
CUST-12173,2024-07-06,Pro,1200.0,Activo,,Argentina
CUST-12174,2024-09-14,Pro,1200.0,Activo,,Peru
CUST-12175,2024-02-07,Basico,500.0,Activo,,Colombia
CUST-12176,2024-12-07,Basico,500.0,Activo,,Argentina
CUST-12177,2024-02-03,Enterprise,3500.0,Activo,,Argentina
CUST-12178,2024-01-11,Pro,1200.0,Activo,,Peru
CUST-12179,2024-04-06,Pro,1200.0,Activo,,Colombia
CUST-12180,2025-01-01,Pro,1200.0,Activo,,Mexico
CUST-12181,2023-09-07,Basico,500.0,Cancelado,2024-08-03,Mexico
CUST-12182,2025-01-21,Enterprise,3500.0,Activo,,Mexico
CUST-12183,2024-07-12,Pro,1200.0,Activo,,Argentina
CUST-12184,19/12/2024,Basico,500.0,Activo,,Colombia
CUST-12185,2024-09-30,Pro,1200.0,Activo,,Peru
CUST-12186,20/02/2024,Basico,500.0,Cancelado,2024-09-18,Chile
CUST-12187,2025-02-16,Pro,1200.0,Activo,,Argentina
CUST-12188,2023-06-01,Basico,500.0,Activo,,Argentina
CUST-12189,2025-06-08,Basico,500.0,Cancelado,2025-12-01,Chile
CUST-12190,2025-01-27,Pro,1200.0,Activo,,Argentina
CUST-12191,2025-01-03,Pro,1200.0,Activo,,Mexico
CUST-12192,2023-11-23,Pro,1200.0,Activo,,Peru
CUST-12193,2025-06-16,Basico,500.0,Activo,,Mexico
CUST-12194,2025-02-21,Basico,500.0,Activo,,Argentina
CUST-12195,2025-03-05,Basico,500.0,Cancelado,2025-09-28,Colombia
CUST-12196,2024-04-12,Basico,500.0,Activo,,Chile
CUST-12197,2024-05-10,Basico,500.0,Cancelado,2024-10-16,Colombia
CUST-12198,2024-07-29,Pro,1200.0,Activo,,Argentina
CUST-12199,2024-07-16,Pro,1200.0,Activo,,Colombia
CUST-12200,2024-08-18,Pro,1200.0,Activo,,Chile
CUST-12201,2025-01-07,Pro,1200.0,Activo,,Argentina
CUST-12202,2023-11-29,Basico,500.0,Activo,,Mexico
CUST-12203,2025-05-02,Pro,1200.0,Activo,,Argentina
CUST-12204,2024-03-29,Basico,500.0,Cancelado,2024-08-08,Peru
CUST-12205,2025-02-24,Basico,500.0,Activo,,Chile
CUST-12206,2024-05-02,Basico,500.0,Cancelado,2024-12-18,Peru
CUST-12207,2023-11-09,Pro,1200.0,Activo,,Colombia
CUST-12208,2024-06-12,Pro,1200.0,Cancelado,2024-11-22,Peru
CUST-12209,2024-12-20,Pro,1200.0,Activo,,Mexico
CUST-12210,2024-04-13,Pro,1200.0,Activo,,Mexico
CUST-12211,2024-08-21,Pro,1200.0,Activo,,Mexico
CUST-12212,2025-02-16,Basico,500.0,Activo,,Colombia
CUST-12213,2023-06-30,Pro,1200.0,Activo,,Chile
CUST-12214,2023-10-09,Basico,500.0,Activo,,Argentina
CUST-12215,2024-03-02,Basico,500.0,Activo,,Mexico
CUST-12216,2023-05-28,Basico,500.0,Activo,,Chile
CUST-12217,2025-07-07,Basico,500.0,Activo,,Mexico
CUST-12218,2025-01-19,Basico,500.0,Activo,,Colombia
CUST-12219,2023-11-10,Pro,1200.0,Activo,,Mexico
CUST-12220,2024-06-06,Enterprise,3500.0,Activo,,Peru
CUST-12221,2024-12-12,Basico,500.0,Activo,,Mexico
CUST-12222,2024-05-09,Basico,500.0,Cancelado,2024-07-16,Argentina
CUST-12223,2024-04-25,Basico,500.0,Activo,,Argentina
CUST-12224,2023-06-21,Pro,1200.0,Cancelado,2023-09-21,Mexico
CUST-12225,2023-10-07,Pro,1200.0,Activo,,Argentina
CUST-12226,2023-07-23,Basico,500.0,Activo,,Colombia
CUST-12227,2024-07-31,Basico,500.0,Activo,,Mexico
CUST-12228,2024-12-21,Basico,500.0,Activo,,Chile
CUST-12229,2023-11-03,Basico,500.0,Activo,,Peru
CUST-12230,2024-10-31,Basico,500.0,Actvo,,Chile
CUST-12231,2024-04-20,Pro,1200.0,Activo,,Colombia
CUST-12232,2024-07-16,Basico,500.0,Cancelado,2024-08-15,Mexico
CUST-12233,2024-05-14,Basico,500.0,Cancelado,2024-09-05,Mexico
CUST-12234,2023-11-16,Enterprise,3500.0,Activo,,Chile
CUST-12235,2023-06-08,Basico,500.0,Activo,,Peru
CUST-12236,2024-02-08,Basico,500.0,Activo,,Colombia
CUST-12237,2023-10-21,Basico,500.0,Activo,,Colombia
CUST-12238,2024-10-13,Basico,500.0,Activo,,Mexico
CUST-12239,2023-06-27,Enterprise,,Cancelado,2023-10-13,Colombia
CUST-12240,2024-01-10,Basico,500.0,Activo,,Argentina
CUST-12241,2023-09-01,Pro,1200.0,Activo,,Colombia
CUST-12242,2023-12-23,Basico,500.0,Activo,,Chile
CUST-12243,2024-11-10,Pro,1200.0,Activo,,Mexico
CUST-12244,2025-07-06,Pro,1200.0,Activo,,Chile
CUST-12245,2024-12-31,Basico,500.0,Activo,,Mexico
CUST-12246,2025-01-16,Pro,1200.0,Activo,,Colombia
CUST-12247,2023-09-03,Basico,500.0,Activo,,Mexico
CUST-12248,2023-05-20,Basico,500.0,Activo,,Argentina
CUST-12249,2023-06-18,Basico,500.0,Activo,,Argentina
CUST-12250,23/01/2025,Basico,500.0,Cancelado,2025-09-06,Mexico
CUST-12251,2024-01-05,Basico,500.0,Activo,,Argentina
CUST-12252,2024-07-17,Pro,1200.0,Cancelado,2024-10-03,Chile
CUST-12253,2023-12-09,Basico,500.0,Activo,,Argentina
CUST-12254,2024-12-30,Pro,1200.0,Activo,,Chile
CUST-12255,2024-06-11,Enterprise,3500.0,Cancelado,2024-12-11,Argentina
CUST-12256,2025-02-18,Basico,500.0,Activo,,Mexico
CUST-12257,2024-02-29,Basico,500.0,Activo,,Peru
CUST-12258,2025-04-11,Basico,500.0,Activo,,Argentina
CUST-12259,2025-01-08,Basico,500.0,Activo,,Colombia
CUST-12260,2024-05-10,Basico,500.0,Activo,,Chile
CUST-12261,2024-04-11,Basico,500.0,Activo,,Colombia
CUST-12262,2024-04-17,Basico,500.0,Cancelado,2024-06-03,Chile
CUST-12263,2024-07-20,Basico,500.0,Activo,,Mexico
CUST-12264,2025-02-12,Basico,500.0,Activo,,Chile
CUST-12265,2024-01-02,Enterprise,3500.0,Activo,,Peru
CUST-12266,2023-10-03,Pro,1200.0,Activo,,Chile
CUST-12267,2024-06-23,Enterprise,3500.0,Activo,,Argentina
CUST-12268,2023-08-06,Basico,500.0,Activo,,Argentina
CUST-12269,2024-05-05,Pro,1200.0,Activo,,Colombia
CUST-12270,2023-09-21,Pro,1200.0,Cancelado,2024-05-10,Chile
CUST-12271,2025-02-19,Basico,500.0,cancelado,,Mexico
CUST-12272,07/09/2023,Basico,500.0,Activo,,Argentina
CUST-12273,2024-10-11,Pro,1200.0,Cancelado,2024-11-16,Colombia
CUST-12274,2024-10-23,Basico,500.0,Activo,,Chile
CUST-12275,2025-03-25,Pro,1200.0,Cancelado,2025-06-06,Argentina
CUST-12276,2025-06-17,Basico,500.0,Activo,,Peru
CUST-12277,2024-02-24,Basico,500.0,Activo,,Chile
CUST-12278,2025-06-23,Basico,500.0,Cancelado,2025-09-02,Chile
CUST-12279,2023-06-15,Basico,500.0,Activo,,Argentina
CUST-12280,2023-07-07,Enterprise,3500.0,Activo,,Argentina
CUST-12281,27/09/2023,Basico,500.0,Cancelado,2023-12-16,Peru
CUST-12282,2024-07-01,Pro,1200.0,Activo,,Mexico
CUST-12283,2024-08-15,Pro,,Cancelado,2024-11-08,Mexico
CUST-12284,2025-02-11,Pro,1200.0,Activo,,Argentina
CUST-12285,2024-07-30,Pro,1200.0,Activo,,Argentina
CUST-12286,2024-02-15,Pro,1200.0,Activo,,Colombia
CUST-12287,2023-11-08,Pro,1200.0,Activo,,Mexico
CUST-12288,2024-04-14,Pro,1200.0,Cancelado,2024-11-19,Colombia
CUST-12289,2025-07-25,Pro,1200.0,Activo,,Chile
CUST-12290,2024-10-18,Pro,1200.0,Cancelado,2025-09-01,Peru
CUST-12291,2024-01-30,Basico,500.0,Activo,,Argentina
CUST-12292,2024-11-21,Pro,1200.0,Activo,,Mexico
CUST-12293,2024-12-22,Basico,500.0,Activo,,Colombia
CUST-12294,2025-06-23,Basico,500.0,Activo,,Peru
CUST-12295,2023-09-11,Basico,500.0,Activo,,Mexico
CUST-12296,2023-11-28,Basico,500.0,Activo,,Mexico
CUST-12297,2024-02-15,Basico,500.0,activo ,,Colombia
CUST-12298,2024-11-21,Basico,500.0,Activo,,Argentina
CUST-12299,2024-04-13,Basico,500.0,Activo,,Mexico
CUST-12300,2023-10-25,Basico,500.0,Activo,,Argentina
CUST-12301,2024-05-29,Basico,500.0,Activo,,Argentina
CUST-12302,2025-07-09,Basico,500.0,Cancelado,2026-03-05,Chile
CUST-12303,2024-03-29,Basico,500.0,Activo,,Chile
CUST-12304,2023-12-23,Basico,500.0,Cancelado,2024-10-30,Mexico
CUST-12305,2024-05-17,Pro,1200.0,Cancelado,2024-12-10,Argentina
CUST-12306,2024-01-19,Pro,1200.0,Activo,,Colombia
CUST-12307,2023-07-18,Basico,500.0,Activo,,Mexico
CUST-12308,2024-01-29,Pro,1200.0,Cancelado,2024-03-20,Peru
CUST-12309,2023-09-09,Basico,500.0,Activo,,Chile
CUST-12310,2025-04-13,Basico,500.0,Activo,,Argentina
CUST-12311,2023-11-07,Basico,500.0,Activo,,Peru
CUST-12312,2025-03-07,Basico,500.0,Activo,,Peru
CUST-12313,2025-07-17,Basico,500.0,Activo,,Argentina
CUST-12314,2025-04-17,Basico,500.0,Cancelado,2026-01-18,Chile
CUST-12315,2024-12-29,Pro,1200.0,Cancelado,2025-03-19,Colombia
CUST-12316,2023-11-03,Basico,500.0,Activo,,Mexico
CUST-12317,06/09/2023,Pro,1200.0,Activo,,Mexico
CUST-12318,2024-08-17,Basico,500.0,Activo,,Argentina
CUST-12319,2024-01-13,Basico,500.0,Activo,,Peru
CUST-12320,2023-10-06,Basico,500.0,Activo,,Colombia
CUST-12321,2023-11-22,Basico,500.0,Activo,,Chile
CUST-12322,2025-05-01,Basico,500.0,Cancelado,2026-01-13,Mexico
CUST-12323,2025-02-09,Pro,1200.0,Cancelado,2025-03-13,Mexico
CUST-12324,2024-03-25,Basico,500.0,Activo,,Mexico
CUST-12325,2025-02-19,Basico,500.0,Activo,,Chile
CUST-12326,23/06/2025,Basico,500.0,Activo,,Mexico
CUST-12327,2025-01-06,Basico,500.0,Cancelado,2025-02-26,Mexico
CUST-12328,2024-01-18,Pro,1200.0,Activo,,Argentina
CUST-12329,2024-04-17,Enterprise,3500.0,Activo,,Chile
CUST-12330,2024-09-15,Enterprise,3500.0,Activo,,Peru
CUST-12331,2025-02-09,Enterprise,3500.0,Activo,,Chile
CUST-12332,2024-07-30,Basico,500.0,Activo,,Mexico
CUST-12333,2024-05-15,Basico,500.0,Activo,,Chile
CUST-12334,2024-03-17,Basico,500.0,Activo,,Peru
CUST-12335,2024-11-14,Basico,500.0,Activo,,Colombia
CUST-12336,2024-05-31,Enterprise,3500.0,Activo,,Peru
CUST-12337,2024-07-01,Pro,1200.0,Activo,,Mexico
CUST-12338,2024-08-23,Pro,1200.0,Cancelado,2025-01-17,Argentina
CUST-12339,2025-04-05,Pro,1200.0,Activo,,Argentina
CUST-12340,2024-06-26,Basico,500.0,Cancelado,2024-10-08,Argentina
CUST-12341,2024-08-23,Enterprise,3500.0,Activo,,Peru
CUST-12342,2024-09-24,Pro,1200.0,Activo,,Peru
CUST-12343,2023-11-29,Pro,1200.0,Activo,,Peru
CUST-12344,2024-08-28,Basico,500.0,Cancelado,2025-01-22,Chile
CUST-12345,2024-11-12,Basico,500.0,Activo,,Mexico
CUST-12346,13/07/2025,Pro,1200.0,Activo,,Colombia
CUST-12347,2025-04-22,Basico,500.0,Activo,,Colombia
CUST-12348,2025-07-16,Basico,500.0,Activo,,Argentina
CUST-12349,2024-09-05,Basico,500.0,Activo,,Peru
CUST-12350,2024-03-20,Basico,500.0,Activo,,Peru
CUST-12351,2023-12-14,Basico,500.0,Activo,,Chile
CUST-12352,2024-11-06,Basico,500.0,Activo,,Colombia
CUST-12353,06/04/2025,Pro,1200.0,Cancelado,2026-02-25,Peru
CUST-12354,2023-09-16,Enterprise,3500.0,Activo,,Mexico
CUST-12355,2025-04-30,Pro,1200.0,Activo,,Argentina
CUST-12356,2023-06-15,Basico,500.0,Activo,,Peru
CUST-12357,2025-06-27,Basico,500.0,Activo,,Peru
CUST-12358,2024-06-09,Pro,1200.0,Cancelado,2024-09-03,Colombia
CUST-12359,2024-02-01,Enterprise,3500.0,Activo,,Mexico
CUST-12360,2024-11-30,Pro,1200.0,Activo,,Colombia
CUST-12361,2025-01-03,Basico,500.0,Cancelado,2025-10-08,Mexico
CUST-12362,2023-08-08,Basico,500.0,Cancelado,2024-03-10,Chile
CUST-12363,2024-01-23,Basico,500.0,Activo,,Argentina
CUST-12364,2024-10-06,Basico,500.0,Cancelado,2025-08-03,Peru
CUST-12365,2024-07-11,Pro,1200.0,Activo,,Peru
CUST-12366,2025-04-02,Pro,1200.0,Activo,,Mexico
CUST-12367,2024-11-10,Enterprise,3500.0,Activo,,Chile
CUST-12368,2025-05-16,Basico,500.0,Cancelado,2025-12-15,Argentina
CUST-12369,2024-05-23,Basico,500.0,Activo,,Argentina
CUST-12370,2024-02-19,Basico,500.0,Activo,,Colombia
CUST-12371,2024-02-12,Pro,1200.0,Activo,,Colombia
CUST-12372,2023-12-23,Pro,1200.0,Activo,,Peru
CUST-12373,26/06/2025,Basico,500.0,Cancelado,2026-02-27,Mexico
CUST-12374,2024-12-18,Pro,1200.0,Activo,,Peru
CUST-12375,2023-09-02,Basico,500.0,Cancelado,2024-05-31,Colombia
CUST-12376,2025-07-20,Pro,1200.0,Activo,,Mexico
CUST-12377,2024-03-26,Enterprise,3500.0,Activo,,Mexico
CUST-12378,2024-01-08,Basico,500.0,Activo,,Chile
CUST-12379,2024-01-20,Basico,500.0,cancelado,,Peru
CUST-12380,2025-07-07,Basico,500.0,Cacnelado,,Colombia
CUST-12381,2023-05-22,Basico,500.0,Activo,,Argentina
CUST-12382,2023-09-11,Basico,500.0,Activo,,Peru
CUST-12383,2025-02-20,Basico,500.0,Activo,,Mexico
CUST-12384,2025-06-07,Pro,1200.0,Activo,,Chile
CUST-12385,2023-05-27,Enterprise,3500.0,Activo,,Peru
CUST-12386,2024-02-23,Pro,1200.0,Activo,,Chile
CUST-12387,11/10/2023,Basico,500.0,Activo,,Mexico
CUST-12388,2023-07-04,Pro,1200.0,Activo,,Chile
CUST-12389,2024-01-19,Basico,500.0,Activo,,Colombia
CUST-12390,2025-01-27,Basico,500.0,Activo,,Chile
CUST-12391,2025-03-27,Pro,1200.0,Activo,,Chile
CUST-12392,2024-10-14,Basico,500.0,Activo,,Peru
CUST-12393,2024-08-02,Pro,1200.0,Activo,,Argentina
CUST-12394,30/04/2024,Basico,500.0,Cancelado,2024-06-19,Mexico
CUST-12395,2023-08-22,Basico,500.0,Activo,,Mexico
CUST-12396,23/05/2023,Basico,500.0,Activo,,Chile
CUST-12397,2024-09-09,Basico,500.0,Activo,,Colombia
CUST-12398,2023-07-19,Basico,500.0,Cancelado,2024-07-01,Chile
CUST-12399,2024-04-03,Basico,500.0,Activo,,Mexico
CUST-12400,2024-06-28,Pro,1200.0,Activo,,Colombia
CUST-12401,2025-01-03,Basico,500.0,Activo,,Argentina
CUST-12402,2024-03-14,Basico,500.0,Activo,,Peru
CUST-12403,2023-08-16,Enterprise,3500.0,Activo,,Mexico
CUST-12404,2023-12-02,Pro,1200.0,Activo,,Chile
CUST-12405,2024-12-10,Basico,500.0,Activo,,Colombia
CUST-12406,2023-09-08,Pro,1200.0,Activo,,Mexico
CUST-12407,2024-04-26,Basico,500.0,Activo,,Colombia
CUST-12408,2023-07-15,Basico,500.0,Activo,,Peru
CUST-12409,2023-12-06,Enterprise,3500.0,Activo,,Peru
CUST-12410,2025-03-22,Basico,500.0,Activo,,Chile
CUST-12411,2025-03-23,Basico,500.0,Cancelado,2025-10-14,Mexico
CUST-12412,2025-03-26,Pro,1200.0,Activo,,Mexico
CUST-12413,2023-08-07,Pro,1200.0,Activo,,Colombia
CUST-12414,2024-09-18,Pro,1200.0,Activo,,Mexico
CUST-12415,2024-10-05,Basico,500.0,Cancelado,2024-11-30,Mexico
CUST-12416,2024-12-26,Enterprise,3500.0,Activo,,Mexico
CUST-12417,08/07/2023,Pro,1200.0,Cancelado,2024-03-03,Argentina
CUST-12418,20/05/2025,Basico,500.0,Activo,,Mexico
CUST-12419,2024-03-26,Pro,1200.0,Activo,,Mexico
CUST-12420,2024-02-23,Pro,1200.0,Cancelado,2025-01-14,Mexico
CUST-12421,20/07/2025,Basico,500.0,Activo,,Mexico
CUST-12422,2023-11-02,Basico,500.0,Activo,,Colombia
CUST-12423,2025-05-11,Pro,1200.0,cancelado,,Peru
CUST-12424,2023-09-16,Basico,500.0,Cancelado,2024-01-30,Peru
CUST-12425,2023-07-26,Basico,500.0,Activo,,Peru
CUST-12426,2024-03-29,Pro,1200.0,Cancelado,2024-09-05,Colombia
CUST-12427,2024-04-26,Basico,500.0,Cancelado,2024-10-22,Mexico
CUST-12428,2025-07-02,Pro,1200.0,Activo,,Colombia
CUST-12429,2023-11-01,Basico,500.0,Activo,,Chile
CUST-12430,2025-05-10,Enterprise,3500.0,Activo,,Colombia
CUST-12431,2023-07-06,Pro,1200.0,Cancelado,2024-05-01,Mexico
CUST-12432,2024-03-23,Pro,1200.0,Activo,,Peru
CUST-12433,2024-04-30,Basico,500.0,Activo,,Argentina
CUST-12434,2024-05-11,Pro,1200.0,Cancelado,2024-09-25,Colombia
CUST-12435,2024-04-01,Pro,1200.0,Activo,,Chile
CUST-12436,2025-06-18,Basico,500.0,Activo,,Colombia
CUST-12437,2024-09-11,Pro,1200.0,Activo,,Peru
CUST-12438,2025-03-14,Enterprise,3500.0,Activo,,Chile
CUST-12439,31/03/2025,Pro,1200.0,activo ,,Colombia
CUST-12440,2024-02-24,Basico,500.0,Activo,,Argentina
CUST-12441,2024-05-22,Basico,500.0,Activo,,Mexico
CUST-12442,2024-08-13,Basico,500.0,Activo,,Chile
CUST-12443,2023-05-22,Basico,500.0,Activo,,Chile
CUST-12444,2024-01-08,Pro,1200.0,Activo,,Peru
CUST-12445,2025-06-18,Basico,500.0,Activo,,Argentina
CUST-12446,2023-11-20,Pro,1200.0,Activo,,Mexico
CUST-12447,2024-01-02,Pro,1200.0,Activo,,Argentina
CUST-12448,2024-08-09,Pro,1200.0,Activo,,Peru
CUST-12449,2025-03-11,Basico,500.0,Activo,,Chile
CUST-12450,2025-03-29,Pro,1200.0,Activo,,Argentina
CUST-12451,2024-02-12,Basico,500.0,Cancelado,2024-04-29,Argentina
CUST-12452,2023-06-27,Pro,1200.0,Activo,,Colombia
CUST-12453,26/10/2023,Basico,500.0,Activo,,Chile
CUST-12454,2025-02-27,Pro,1200.0,Cancelado,2025-12-08,Mexico
CUST-12455,2024-03-24,Basico,500.0,Activo,,Argentina
CUST-12456,2025-02-11,Basico,500.0,Activo,,Argentina
CUST-12457,2024-11-29,Pro,1200.0,Activo,,Argentina
CUST-12458,2024-12-10,Pro,1200.0,Activo,,Colombia
CUST-12459,2025-07-08,Enterprise,3500.0,Activo,,Peru
CUST-12460,2025-04-08,Pro,1200.0,Cancelado,2025-12-29,Colombia
CUST-12461,2025-07-04,Enterprise,3500.0,Activo,,Mexico
CUST-12462,2023-07-16,Pro,1200.0,Cancelado,2023-11-22,Colombia
CUST-12463,2024-03-05,Enterprise,3500.0,Cancelado,2025-01-13,Mexico
